tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	3357	0	live	HTR2B	5-HT(2B), 5-HT-2B, 5-HT2B	5-hydroxytryptamine receptor 2B	5-hydroxytryptamine receptor 2B|5-HT 2B receptor|5-hydroxytryptamine (serotonin) receptor 2B, G protein-coupled|5-hydroxytryptamine 2B receptor|serotonin receptor 2B	2q37.1	2	NC_000002.12	231108230	231125042	minus	4	601122	
10090	Mus musculus	66065	0	live	Hsd17b14	0610039E24Rik, Dhrs10, retSDR3	hydroxysteroid (17-beta) dehydrogenase 14	17-beta-hydroxysteroid dehydrogenase 14|dehydrogenase/reductase (SDR family) member 10	7 B3	7	NC_000073.7	45204345	45216745	plus	11		
10116	Rattus norvegicus	297480	0	live	Foxp1		forkhead box P1	forkhead box protein P1	4q34	4	NC_051339.1	131559599	132155092	minus	30		
10116	Rattus norvegicus	24183	0	live	Ak1	Ak 1	adenylate kinase 1	adenylate kinase isoenzyme 1|ATP-AMP transphosphorylase 1|ATP:AMP phosphotransferase|adenylate kinase isoenzyme 1-like|adenylate monophosphate kinase|myokinase	3p11	3	NC_051338.1	15912431	15923045	plus	10		
10116	Rattus norvegicus	79244	0	live	Hsd17b4	MFP-2, MPF-2	hydroxysteroid (17-beta) dehydrogenase 4	peroxisomal multifunctional enzyme type 2|17-beta-HSD 4|17-beta-hydroxysteroid dehydrogenase 4|D-bifunctional protein|DBP|MFE-2|multifunctional protein 2|peroxisomal multifunctional enzyme type II	18q11	18	NC_051353.1	43328903	43417950	plus	24		
10116	Rattus norvegicus	691018	0	live	Hsd17b14	Dhrs10	hydroxysteroid (17-beta) dehydrogenase 14	17-beta-hydroxysteroid dehydrogenase 14|dehydrogenase/reductase (SDR family) member 10	1q22	1	NC_051336.1	96029290	96039088	plus	9		
7227	Drosophila melanogaster	40691	0	live	CG31546	Dmel_ CG2907, Dmel\CG31546, anon-WO0140519.189	uncharacterized protein	uncharacterized protein|CG31546-PA	3-47.5 cM	3R	NT_033777.3	5634626	5635624	minus	1		
10116	Rattus norvegicus	295176	0	live	S100vp	S100RVP	S100 calcium-binding protein, ventral prostate	S100 calcium-binding protein, ventral prostate	2q34	2	NC_051337.1	176748273	176751624	minus	4		
10116	Rattus norvegicus	498982	0	live	Myb	RGD1560020	MYB proto-oncogene, transcription factor	transcriptional activator Myb|v-myb avian myeloblastosis viral oncogene homolog	1p12	1	NC_051336.1	15939771	15973367	minus	16		
9606	Homo sapiens	7110	0	live	TMF1	ARA160, TMF	TATA element modulatory factor 1	TATA element modulatory factor|androgen receptor coactivator 160 kDa protein|androgen receptor-associated protein of 160 kDa	3p14.1	3	NC_000003.12	69019827	69052333	minus	17	601126	
7955	Danio rerio	402842	0	live	hsd17b1		hydroxysteroid (17-beta) dehydrogenase 1	estradiol 17-beta-dehydrogenase 1|17-beta hydroxysteroid dehydrogenase|zf 1.2		3	NC_007114.7	18040324	18047297	minus	6		
10116	Rattus norvegicus	83791	0	live	Fdps	Ac2-125, FPS	farnesyl diphosphate synthase	farnesyl pyrophosphate synthase|(2E,6E)-farnesyl diphosphate synthase|CR 39|FPP synthase|FPP synthetase|cholesterol-regulated 39 kDa protein|dimethylallyltranstransferase|farnesyl diphosphate synthase (farnesyl pyrophosphate synthetase, dimethylallyltranstransferase, geranyltranstransferase)|farnesyl diphosphate synthetase|farnesyl pyrophosphate synthetase|geranyltranstransferase|testis-specific farnesyl pyrophosphate synthetase	2q34	2	NC_051337.1	174497402	174507031	minus	8		
10116	Rattus norvegicus	64557	0	live	Bard1		BRCA1 associated RING domain 1	BRCA1-associated RING domain protein 1|RING-type E3 ubiquitin transferase BARD1	9q33	9	NC_051344.1	72616070	72694553	minus	11		
10090	Mus musculus	19822	0	live	Rnf4	Gtrgeo8, SNURF	ring finger protein 4	E3 ubiquitin-protein ligase RNF4|E3 ubiquitin ligase RNF4|RING-type E3 ubiquitin transferase RNF4	5 B2	5	NC_000071.7	34493594	34510789	plus	9		
10116	Rattus norvegicus	29224	0	live	Cbr1	Cbr, PG-9-KR	carbonyl reductase 1	carbonyl reductase [NADPH] 1|15-hydroxyprostaglandin dehydrogenase|20-beta-hydroxysteroid dehydrogenase|NADPH-dependent carbonyl reductase 1|alcohol dehydrogenase [NAD(P)+] CBR1|prostaglandin 9-ketoreductase|prostaglandin-E(2) 9-reductase	11q11	11	NC_051346.1	32860618	32862981	plus	3		
7227	Drosophila melanogaster	32789	0	live	scu	Dmel_CG7113, 17beta-HSD10, CG7113, Dmel\CG7113, HL-X, HLII, MRPP2, Scu, l(1)16Fd, l(1)17Ad	scully	scully|17-beta-hydroxysteroid dehydrogenase 10 ortholog|3-hydroxyacyl-CoA dehydrogenase|CG7113-PA|CG7113-PB|haplo-lethal region II|lethal(1)17Ad|scu-PA|scu-PB	1-59 cM	X	NC_004354.4	18091259	18092853	plus	3		
10116	Rattus norvegicus	65984	0	live	Aacs		acetoacetyl-CoA synthetase	acetoacetyl-CoA synthetase|AcAc-CoA ligase|acetoacetate-CoA ligase|acetoacetyl-CoA ligase	12q14	12	NC_051347.1	31113098	31156411	minus	19		
9606	Homo sapiens	2952	0	live	GSTT1		glutathione S-transferase theta 1	glutathione S-transferase theta-1|GST class-theta-1|glutathione transferase T1-1	22q11.23	22						600436	
9606	Homo sapiens	10170	0	live	DHRS9	3-alpha-HSD, 3ALPHA-HSD, RDH-TBE, RDH15, RDHL, RDHTBE, RETSDR8, SDR9C4, hRoDH-E2	dehydrogenase/reductase 9	dehydrogenase/reductase SDR family member 9|3-alpha hydroxysteroid dehydrogenase|NADP-dependent retinol dehydrogenase/reductase|dehydrogenase/reductase (SDR family) member 9|retinol dehydrogenase 15|retinol dehydrogenase homolog|short chain dehydrogenase/reductase family 9C member 4|short-chain dehydrogenase/reductase retSDR8|tracheobronchial epithelial cell-specific retinol dehydrogenase	2q31.1	2	NC_000002.12	169067077	169096167	plus	8	612131	
10116	Rattus norvegicus	29274	0	live	Rnf4		ring finger protein 4	E3 ubiquitin-protein ligase RNF4|E3 ubiquitin ligase RNF4|RING-type E3 ubiquitin transferase RNF4|SNURF|small nuclear ring finger protein	14q21	14	NC_051349.1	76401292	76423270	minus	12		
9606	Homo sapiens	1565	0	live	CYP2D6	CPD6, CYP2D, CYP2D7AP, CYP2D7BP, CYP2D7P2, CYP2D8P2, CYP2DL1, CYPIID6, P450-DB1, P450C2D, P450DB1	cytochrome P450 family 2 subfamily D member 6	cytochrome P450 2D6|cholesterol 25-hydroxylase|cytochrome P450, family 2, subfamily D, polypeptide 6|cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 2|cytochrome P450, family 2, subfamily D, polypeptide 8 pseudogene 2|cytochrome P450, subfamily II (debrisoquine, sparteine, etc., -metabolising), polypeptide 7 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolising), polypeptide 8 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing), polypeptide 6|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing)-like 1|cytochrome P450-DB1|debrisoquine 4-hydroxylase|flavoprotein-linked monooxygenase|microsomal monooxygenase|nonfunctional cytochrome P450 2D6|xenobiotic monooxygenase	22q13.2	22	NC_000022.11	42126499	42130810	minus	9	124030	
10116	Rattus norvegicus	499194	0	live	Nmb	RGD1562710	neuromedin B	neuromedin-B	1q31	1	NC_051336.1	134869446	134875507	minus	3		
9606	Homo sapiens	10046	0	live	MAMLD1	CG1, CXorf6, F18, HYSP2	mastermind like domain containing 1	mastermind-like domain-containing protein 1	Xq28	X	NC_000023.11	150361572	150514173	plus	12	300120	
9031	Gallus gallus	770134	0	live	GNRH1	CGNRH-I, GnRH-I, LHRH-I	gonadotropin releasing hormone 1	progonadoliberin-1|Gonadotrophin releasing hormone I|chicken gonadotrophin releasing hormone-I|gonadotrophin-releasing hormone I|gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)|luteinizing hormone releasing hormone I|progonadoliberin I		22	NC_052553.1	882800	885803	plus	4		
9823	Sus scrofa	397087	0	live	SPP1	Opn	secreted phosphoprotein 1	osteopontin|SPP-1|bone sialoprotein 1|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)		8	NC_010450.4	131077786	131085334	minus	7		
10090	Mus musculus	26416	0	live	Mapk14	CSBP2, Crk1, Csbp1, Mxi2, PRKM14, PRKM15, p38, p38-alpha, p38MAPK, p38a, p38alpha	mitogen-activated protein kinase 14	mitogen-activated protein kinase 14|MAP kinase 14|MAP kinase p38 alpha|MAPK 14|mitogen-activated protein kinase p38 alpha|p38 MAP kinase alpha|p38 MAPK	17 14.85 cM	17	NC_000083.7	28910243	28967379	plus	15		
10090	Mus musculus	83702	0	live	Akr1c6	3alpha-HSD, Akr1c1, Hsd17b5	aldo-keto reductase family 1, member C6	estradiol 17 beta-dehydrogenase 5|17-beta-HSD 5|17HSD type 5|aldo-keto reductase family 1, member C1 (aldehyde reductase)|estradiol 17-beta-dehydrogenase (A-specific)|hydroxysteroid 17-beta dehydrogenase 5	13 2.48 cM	13	NC_000079.7	4484354	4507529	plus	9		
9606	Homo sapiens	115817	0	live	DHRS1	SDR19C1	dehydrogenase/reductase 1	dehydrogenase/reductase SDR family member 1|dehydrogenase/reductase (SDR family) member 1|short chain dehydrogenase/reductase family 19C member 1	14q12	14	NC_000014.9	24290598	24299780	minus	10	610410	
10116	Rattus norvegicus	29632	0	live	Hsd3b2	Hsd3b1l1, Hsd3b6, Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 4|3 beta-hydroxysteroid dehydrogenase 6|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type IV|3-beta-HSD IV|Hydroxy-delta-5-steroid dehydrogenase 3 beta- and steroid delta-isomerase|hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6|hydroxysteroid dehydrogenase-6 delta<5>-3-beta	2q34	2	NC_051337.1	186095897	186105354	minus	4		
9606	Homo sapiens	4128	0	live	MAOA	BRNRS, MAO-A	monoamine oxidase A	amine oxidase [flavin-containing] A|monoamine oxidase type A	Xp11.3	X	NC_000023.11	43655006	43746817	plus	16	309850	
8022	Oncorhynchus mykiss	110525917	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_048570.1	39042158	39068390	plus	12		
74926	Mauremys mutica	123373439	0	live	HSD17B3	KIL84_013488	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_059077.1	83995822	84022109	plus	13		
7913	Polyodon spathula	121314969	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		1	NC_054534.1	17372021	17405287	minus	12		
43689	Simochromis diagramma	120745790	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024387200.1	8941111	8956684	plus	13		
260615	Mauremys reevesii	120408651	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_052628.1	83320055	83345759	plus	11		
9261	Tachyglossus aculeatus	119946705	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Y3	NC_052095.1	3486447	3526897	minus	11		
173247	Echeneis naucrates	115049018	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_042519.1	14776383	14788238	minus	14		
61621	Rhinopithecus bieti	108529285	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_016805186.1	1233276	1292730	plus	11		
9606	Homo sapiens	1586	0	live	CYP17A1	CPT7, CYP17, P450C17, S17AH	cytochrome P450 family 17 subfamily A member 1	steroid 17-alpha-hydroxylase/17,20 lyase|17-alpha-hydroxyprogesterone aldolase|CYPXVII|cytochrome P450 17A1|cytochrome P450, family 17, subfamily A, polypeptide 1|cytochrome P450, subfamily XVII (steroid 17-alpha-hydroxylase), adrenal hyperplasia|cytochrome P450-C17|cytochrome P450c17|cytochrome p450 XVIIA1|steroid 17-alpha-monooxygenase	10q24.32	10	NC_000010.11	102830531	102837413	minus	8	609300	
10116	Rattus norvegicus	29527	0	live	Ptgs2	COX-2, Cox2, PGHS-2, PHS II	prostaglandin-endoperoxide synthase 2	prostaglandin G/H synthase 2|PGH synthase 2|cyclooxygenase-2|prostaglandin H2 synthase 2	13q21	13	NC_051348.1	62164080	62169770	plus	10		
9606	Homo sapiens	354	0	live	KLK3	APS, KLK2A1, PSA, hK3	kallikrein related peptidase 3	prostate-specific antigen|P-30 antigen|gamma-seminoprotein|kallikrein-3|semenogelase|seminin	19q13.33	19	NC_000019.10	50854915	50860764	plus	5	176820	
10116	Rattus norvegicus	24482	0	live	Igf1	IGF	insulin-like growth factor 1	insulin-like growth factor I|IGF-I|somatomedin	7q13	7	NC_051342.1	22282895	22361972	plus	9		
9606	Homo sapiens	2688	0	live	GH1	GH, GH-N, GHB5, GHN, IGHD1A, IGHD1B, IGHD2, hGH-N	growth hormone 1	somatotropin|growth hormone B5|pituitary growth hormone	17q23.3	17	NC_000017.11	63917203	63918839	minus	5	139250	
10090	Mus musculus	241452	0	live	Dhrs9	C730025I08Rik, Rdh15	dehydrogenase/reductase (SDR family) member 9	dehydrogenase/reductase SDR family member 9|3-alpha hydroxysteroid dehydrogenase|3-alpha-HSD|3alpha-HSD|epithelial retinol dehydrogenase|retinol dehydrogenase|short-chain dehydrogenase/reductase retSDR8	2 C2	2	NC_000068.8	69210806	69233430	plus	5		
9031	Gallus gallus	378906	0	live	ZP3	ZPC, Zp-3	zona pellucida sperm-binding protein 3	zona pellucida sperm-binding protein 3|sperm receptor|zona pellucida C protein|zona pellucida glycoprotein 3 (sperm receptor)		10	NC_052541.1	2659896	2662294	plus	9		
10090	Mus musculus	66521	0	live	Rwdd1	0710001K08Rik, 2610002D06Rik, 2700069A07Rik, IH1	RWD domain containing 1	RWD domain-containing protein 1|DRG family-regulatory protein 2	10 B1	10	NC_000076.7	33872551	33895612	minus	7		
9606	Homo sapiens	51389	0	live	RWDD1	CGI-24, PTD013	RWD domain containing 1	RWD domain-containing protein 1|DRG family-regulatory protein 2	6q22.1	6	NC_000006.12	116571504	116597675	plus	10		
10090	Mus musculus	14573	0	live	Gdnf	ATF	glial cell line derived neurotrophic factor	glial cell line-derived neurotrophic factor|astrocyte-derived trophic factor|neurotrophic factor	15 A1	15	NC_000081.7	7839529	7867061	plus	4		
9606	Homo sapiens	2516	0	live	NR5A1	AD4BP, ELP, FTZ1, FTZF1, POF7, SF-1, SF1, SPGF8, SRXX4, SRXY3, hSF-1	nuclear receptor subfamily 5 group A member 1	steroidogenic factor 1|STF-1|adrenal 4 binding protein|fushi tarazu factor homolog 1|nuclear receptor AdBP4|steroid hormone receptor Ad4BP|steroidogenic factor 1 nuclear receptor|steroidogenic factor-1	9q33.3	9	NC_000009.12	124481236	124507399	minus	7	184757	
9606	Homo sapiens	7035	0	live	TFPI	EPI, LACI, TFI1, TFPI	tissue factor pathway inhibitor	tissue factor pathway inhibitor|anti-convertin|extrinsic pathway inhibitor|tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	2q32.1	2	NC_000002.12	187464230	187554435	minus	13	152310	
7955	Danio rerio	449537	0	live	hsd17b2		hydroxysteroid (17-beta) dehydrogenase 2	estradiol 17-beta-dehydrogenase 2		25	NC_007136.7	35942867	35950740	plus	5		
10116	Rattus norvegicus	114206	0	live	Tmf1		TATA element modulatory factor 1	TATA element modulatory factor	4q34	4	NC_051339.1	129759952	129785705	minus	20		
10116	Rattus norvegicus	24182	0	live	Agtr2	AT2-R, AT2R, AT<sub>2</sub>R	angiotensin II receptor, type 2	type-2 angiotensin II receptor|AT2|AT2 receptor|angiotensin II type 2 receptor|angiotensin receptor 2	Xq34	X	NC_051356.1	112119673	112124060	plus	3		
10116	Rattus norvegicus	25054	0	live	Ntrk2	RATTRKB1, TRKB1, Tkrb, trk-B, trkB	neurotrophic receptor tyrosine kinase 2	BDNF/NT-3 growth factors receptor|GP145-TrkB/GP95-TrkB|neural receptor protein-tyrosine kinase (trkB)|neurotrophic tyrosine kinase, receptor, type 2|neurotrophic tyrosine receptor kinase type 2|trkB tyrosine kinase	17p14	17	NC_051352.1	5558992	5870299	minus	24		
9615	Canis lupus familiaris	415129	0	live	CYP3A12	CYPIIIA12, P450IIIA	cytochrome P-450 3A12	cytochrome P450 3A12|cytochrome P450, family 3, subfamily A, polypeptide 12|cytochrome P450-PBD-1		Un	NW_024010733.1	32647	68385	plus	13		
9606	Homo sapiens	5020	0	live	OXT	OT, OT-NPI-NPI, OXT	oxytocin/neurophysin I prepropeptide	oxytocin-neurophysin 1|neurophysin I|oxytocin, prepro- (neurophysin I)|oxytocin, prepropeptide|oxytocin-neurophysin I, preproprotein	20p13	20	NC_000020.11	3071620	3072517	plus	3	167050	
9606	Homo sapiens	79054	0	live	TRPM8	LTRPC6, LTrpC-6, TRPP8, trp-p8	transient receptor potential cation channel subfamily M member 8	transient receptor potential cation channel subfamily M member 8|TRPM8 cationic channel|transient receptor potential p8|transient receptor potential subfamily M member 8	2q37.1	2	NC_000002.12	233917373	234019522	plus	34	606678	
10090	Mus musculus	280287	0	live	Kiss1	kisspeptin, metastatin	KiSS-1 metastasis-suppressor	metastasis-suppressor KiSS-1|0610012C01Rik|Kiss1 metastasis-suppressor|kisspeptin-1|metastin	1 E4	1	NC_000067.7	133249625	133257460	plus	5		
10090	Mus musculus	116852	0	live	Akr1c20	2610528B18Rik	aldo-keto reductase family 1, member C20	aldo-keto reductase family 1, member C20	13 A1	13	NC_000079.7	4536855	4573353	minus	9		
7955	Danio rerio	280648	0	live	rdh8a	cb501, rdh8, zf1.1, zfprRDH2, zgc:73081	retinol dehydrogenase 8a	retinol dehydrogenase 8|retinol dehydrogenase 8a|zf 1.1		3	NC_007114.7	53687640	53722316	minus	6		
10090	Mus musculus	100041375	0	live	Cyp3a41b		cytochrome P450, family 3, subfamily a, polypeptide 41B	cytochrome P450 3A41	5 G2	5	NC_000071.7	145495474	145521542	minus	13		
7955	Danio rerio	393761	0	live	rdh8b	rdh8l, zfprRDH1, zgc:73320	retinol dehydrogenase 8b	retinol dehydrogenase 8b|retinol dehydrogenase 8 like|zf 1.3		1	NC_007112.7	59293873	59303460	plus	6		
9606	Homo sapiens	6770	0	live	STAR	STARD1	steroidogenic acute regulatory protein	steroidogenic acute regulatory protein, mitochondrial|START domain containing 1|START domain-containing protein 1|StAR related lipid transfer (START) domain containing 1|cholesterol trafficker|mitochondrial steroid acute regulatory protein|steroid acute regulatory protein|steroidogenic acute regulator|testis secretory sperm-binding protein Li 241mP	8p11.23	8	NC_000008.11	38142700	38150952	minus	7	600617	
10116	Rattus norvegicus	259218	0	live	Rwdd1	sarip	RWD domain containing 1	RWD domain-containing protein 1|small androgen receptor-interacting protein	20q11	20	NC_051355.1	25949723	25967147	minus	8		
9031	Gallus gallus	423261	0	live	SLC39A9	ZIP9	solute carrier family 39 member 9	zinc transporter ZIP9|ZIP-9|solute carrier family 39 (zinc transporter), member 9|zinc transporter SLC39A9|zrt- and Irt-like protein 9		5	NC_052536.1	27520751	27538702	minus	8		
9823	Sus scrofa	100141313	0	live	NMB		neuromedin B	neuromedin-B		7	NC_010449.5	52880817	52886651	plus	3		
9913	Bos taurus	540426	0	live	MSN		moesin	moesin|membrane-organizing extension spike protein		X	NC_037357.1	94696645	94769333	minus	13		
9913	Bos taurus	282851	0	live	DHRS9	RDHL	dehydrogenase/reductase 9	dehydrogenase/reductase SDR family member 9|3-alpha hydroxysteroid dehydrogenase|3-alpha-HSD|3alpha-HSD|NADP-dependent retinol dehydrogenase/reductase|retinol dehydrogenase|short-chain dehydrogenase/reductase retSDR8		2	NC_037329.1	27068204	27092072	minus	5		
8364	Xenopus tropicalis	493555	0	live	slc39a9	slc39a9-a-b, slc39a9	solute carrier family 39 member 9	zinc transporter ZIP9|ZIP-9|solute carrier family 39 (zinc transporter), member 9|zrt- and Irt-like protein 9		8	NC_030684.2	109828615	109846435	plus	9		
9913	Bos taurus	506584	0	live	NMB		neuromedin B	neuromedin-B		21	NC_037348.1	22316080	22319406	minus	3		
9913	Bos taurus	282652	0	live	HSD17B14	SDR3, retSDR3	hydroxysteroid 17-beta dehydrogenase 14	17-beta-hydroxysteroid dehydrogenase 14|17-beta-HSD 14|17-beta-hydroxysteroid dehydrogenase DHRS10|dehydrogenase/reductase SDR family member 10|retinal short-chain dehydrogenase/reductase retSDR3|short-chain dehydrogenase/reductase		18	NC_037345.1	55427060	55447469	minus	9		
8355	Xenopus laevis	431902	0	live	slc39a9.L	XELAEV_18039967mg, slc39a9, slc39a9-a, slc39a9-b, zip9-b	solute carrier family 39 member 9 L homeolog	zinc transporter ZIP9-B|ZIP-9-B|solute carrier family 39 (zinc transporter), member 9|solute carrier family 39 member 9-B|solute carrier family 39, member 9|zrt- and Irt-like protein 9-B		8L	NC_054385.1	102052296	102063900	plus	8		
8355	Xenopus laevis	414449	0	live	slc39a9.S	XELAEV_18041029mg, slc39a9, slc39a9-a, slc39a9-b, zip9-a	solute carrier family 39 member 9 S homeolog	zinc transporter ZIP9-A|ZIP-9-A|solute carrier family 39 (zinc transporter), member 9|solute carrier family 39 member 9-A|solute carrier family 39, member 9|zrt- and Irt-like protein 9-A		8S	NC_054386.1	2632332	2653907	minus	8		
10090	Mus musculus	14456	0	live	Gas6	Gas-6	growth arrest specific 6	growth arrest-specific protein 6|AXL receptor tyrosine kinase ligand|GAS 6	8 6.06 cM	8	NC_000074.7	13515374	13544535	minus	15		
9606	Homo sapiens	269	0	live	AMHR2	AMHR, MISR2, MISRII, MRII	anti-Mullerian hormone receptor type 2	anti-Muellerian hormone type-2 receptor|AMH type II receptor|MIS type II receptor|Muellerian inhibiting substance type II receptor|Mullerian inhibiting substance type II receptor|anti-Muellerian hormone type II receptor|anti-Mullerian hormone receptor, type II	12q13.13	12	NC_000012.12	53423855	53431672	plus	13	600956	
